time;timeJson;latitude;longitude;height
Sat Aug 03 2019 18:32:32 GMT+0200 (GMT+02:00);2019-08-03T16:32:32.475Z;51.928583333333336;7.707065;990.5259
Sat Aug 03 2019 18:32:33 GMT+0200 (GMT+02:00);2019-08-03T16:32:33.479Z;51.92852166666667;7.7067266666666665;981.3249
Sat Aug 03 2019 18:32:34 GMT+0200 (GMT+02:00);2019-08-03T16:32:34.483Z;51.92843666666667;7.706758333333333;970.5645
Sat Aug 03 2019 18:32:35 GMT+0200 (GMT+02:00);2019-08-03T16:32:35.488Z;51.92836;7.7066316666666665;960.1275
Sat Aug 03 2019 18:32:36 GMT+0200 (GMT+02:00);2019-08-03T16:32:36.493Z;51.928475;7.706195;950.6711
Sat Aug 03 2019 18:32:37 GMT+0200 (GMT+02:00);2019-08-03T16:32:37.498Z;51.928745;7.705758333333334;941.3969
Sat Aug 03 2019 18:32:38 GMT+0200 (GMT+02:00);2019-08-03T16:32:38.504Z;51.929015;7.705321666666666;931.4037
Sat Aug 03 2019 18:32:39 GMT+0200 (GMT+02:00);2019-08-03T16:32:39.509Z;51.929285;7.704965;921.0027
Sat Aug 03 2019 18:32:40 GMT+0200 (GMT+02:00);2019-08-03T16:32:40.513Z;51.92951333333333;7.705033333333334;910.2418
Sat Aug 03 2019 18:32:41 GMT+0200 (GMT+02:00);2019-08-03T16:32:41.518Z;51.929561666666665;7.705121666666667;901.2014
Sat Aug 03 2019 18:32:42 GMT+0200 (GMT+02:00);2019-08-03T16:32:42.523Z;51.92961833333333;7.705558333333333;892.0464
Sat Aug 03 2019 18:32:43 GMT+0200 (GMT+02:00);2019-08-03T16:32:43.527Z;51.929671666666664;7.705995;882.9566
Sat Aug 03 2019 18:32:44 GMT+0200 (GMT+02:00);2019-08-03T16:32:44.532Z;51.929903333333336;7.706431666666667;872.9426
Sat Aug 03 2019 18:32:45 GMT+0200 (GMT+02:00);2019-08-03T16:32:45.537Z;51.930045;7.706713333333333;863.3039
Sat Aug 03 2019 18:32:46 GMT+0200 (GMT+02:00);2019-08-03T16:32:46.542Z;51.93029;7.70715;853.744
Sat Aug 03 2019 18:32:47 GMT+0200 (GMT+02:00);2019-08-03T16:32:47.547Z;51.93056;7.707301666666667;843.121
Sat Aug 03 2019 18:32:48 GMT+0200 (GMT+02:00);2019-08-03T16:32:48.551Z;51.93083;7.707438333333333;833.8877
Sat Aug 03 2019 18:32:49 GMT+0200 (GMT+02:00);2019-08-03T16:32:49.556Z;51.9311;7.70761;824.6614
Sat Aug 03 2019 18:32:50 GMT+0200 (GMT+02:00);2019-08-03T16:32:50.564Z;51.93128333333333;7.707366666666667;815.6562
Sat Aug 03 2019 18:32:51 GMT+0200 (GMT+02:00);2019-08-03T16:32:51.782Z;51.931551666666664;7.707371666666667;806.5536
Sat Aug 03 2019 18:32:52 GMT+0200 (GMT+02:00);2019-08-03T16:32:52.651Z;51.93174166666667;7.707096666666667;796.8119
Sat Aug 03 2019 18:32:53 GMT+0200 (GMT+02:00);2019-08-03T16:32:53.631Z;51.93177333333333;7.707043333333333;787.0637
Sat Aug 03 2019 18:32:54 GMT+0200 (GMT+02:00);2019-08-03T16:32:54.613Z;51.931995;7.707258333333334;776.8871
Sat Aug 03 2019 18:32:55 GMT+0200 (GMT+02:00);2019-08-03T16:32:55.646Z;51.93199666666667;7.707695;765.9605
Sat Aug 03 2019 18:32:56 GMT+0200 (GMT+02:00);2019-08-03T16:32:56.591Z;51.93183833333333;7.707715;755.8149
Sat Aug 03 2019 18:32:57 GMT+0200 (GMT+02:00);2019-08-03T16:32:57.599Z;51.931578333333334;7.707543333333334;746.4831
Sat Aug 03 2019 18:32:58 GMT+0200 (GMT+02:00);2019-08-03T16:32:58.631Z;51.93136;7.707448333333334;737.368
Sat Aug 03 2019 18:32:59 GMT+0200 (GMT+02:00);2019-08-03T16:32:59.606Z;51.93109;7.707381666666667;726.9568
Sat Aug 03 2019 18:33:00 GMT+0200 (GMT+02:00);2019-08-03T16:33:00.611Z;51.93083333333333;7.707503333333333;717.5458
Sat Aug 03 2019 18:33:01 GMT+0200 (GMT+02:00);2019-08-03T16:33:01.616Z;51.93062666666667;7.70752;708.1867
Sat Aug 03 2019 18:33:02 GMT+0200 (GMT+02:00);2019-08-03T16:33:02.621Z;51.930458333333334;7.7077366666666665;697.5393
Sat Aug 03 2019 18:33:03 GMT+0200 (GMT+02:00);2019-08-03T16:33:03.626Z;51.93051166666667;7.7075466666666665;688.4165
Sat Aug 03 2019 18:33:04 GMT+0200 (GMT+02:00);2019-08-03T16:33:04.631Z;51.93051333333333;7.70711;678.952
Sat Aug 03 2019 18:33:05 GMT+0200 (GMT+02:00);2019-08-03T16:33:05.636Z;51.93038166666667;7.706673333333333;669.1712
Sat Aug 03 2019 18:33:06 GMT+0200 (GMT+02:00);2019-08-03T16:33:06.641Z;51.93043;7.706361666666667;659.0825
Sat Aug 03 2019 18:33:07 GMT+0200 (GMT+02:00);2019-08-03T16:33:07.646Z;51.93044166666667;7.705925;649.7976
Sat Aug 03 2019 18:33:08 GMT+0200 (GMT+02:00);2019-08-03T16:33:08.652Z;51.93021;7.70566;639.8003
Sat Aug 03 2019 18:33:09 GMT+0200 (GMT+02:00);2019-08-03T16:33:09.657Z;51.92994;7.70576;630.091
Sat Aug 03 2019 18:33:10 GMT+0200 (GMT+02:00);2019-08-03T16:33:10.662Z;51.92967;7.7061633333333335;620.857
Sat Aug 03 2019 18:33:11 GMT+0200 (GMT+02:00);2019-08-03T16:33:11.667Z;51.929445;7.7066;611.8472
Sat Aug 03 2019 18:33:12 GMT+0200 (GMT+02:00);2019-08-03T16:33:12.672Z;51.92928;7.706693333333334;602.342
Sat Aug 03 2019 18:33:13 GMT+0200 (GMT+02:00);2019-08-03T16:33:13.677Z;51.92901;7.70713;592.6016
Sat Aug 03 2019 18:33:14 GMT+0200 (GMT+02:00);2019-08-03T16:33:14.682Z;51.92874;7.707566666666667;581.6319
Sat Aug 03 2019 18:33:15 GMT+0200 (GMT+02:00);2019-08-03T16:33:15.688Z;51.92847;7.707796666666667;570.6683
Sat Aug 03 2019 18:33:16 GMT+0200 (GMT+02:00);2019-08-03T16:33:16.694Z;51.9282;7.70798;561.2745
Sat Aug 03 2019 18:33:17 GMT+0200 (GMT+02:00);2019-08-03T16:33:17.698Z;51.92793;7.7084166666666665;551.8252
Sat Aug 03 2019 18:33:18 GMT+0200 (GMT+02:00);2019-08-03T16:33:18.703Z;51.927843333333335;7.708853333333334;542.5548
Sat Aug 03 2019 18:33:19 GMT+0200 (GMT+02:00);2019-08-03T16:33:19.709Z;51.92769166666667;7.70929;533.3193
Sat Aug 03 2019 18:33:20 GMT+0200 (GMT+02:00);2019-08-03T16:33:20.713Z;51.927745;7.709565;523.7097
Sat Aug 03 2019 18:33:21 GMT+0200 (GMT+02:00);2019-08-03T16:33:21.718Z;51.92780666666667;7.710001666666667;514.2703
Sat Aug 03 2019 18:33:22 GMT+0200 (GMT+02:00);2019-08-03T16:33:22.723Z;51.92771333333334;7.710438333333333;504.0625
Sat Aug 03 2019 18:33:23 GMT+0200 (GMT+02:00);2019-08-03T16:33:23.728Z;51.927461666666666;7.710463333333333;493.5424
Sat Aug 03 2019 18:33:24 GMT+0200 (GMT+02:00);2019-08-03T16:33:24.733Z;51.927191666666666;7.7107133333333335;484.1856
Sat Aug 03 2019 18:33:25 GMT+0200 (GMT+02:00);2019-08-03T16:33:25.738Z;51.92715166666667;7.71115;474.523
Sat Aug 03 2019 18:33:26 GMT+0200 (GMT+02:00);2019-08-03T16:33:26.744Z;51.92698;7.711586666666666;465.3806
Sat Aug 03 2019 18:33:27 GMT+0200 (GMT+02:00);2019-08-03T16:33:27.748Z;51.926763333333334;7.7117;455.9583
Sat Aug 03 2019 18:33:28 GMT+0200 (GMT+02:00);2019-08-03T16:33:28.754Z;51.92649333333333;7.711483333333334;446.5684
Sat Aug 03 2019 18:33:29 GMT+0200 (GMT+02:00);2019-08-03T16:33:29.759Z;51.92622333333333;7.711331666666666;436.0684
Sat Aug 03 2019 18:33:30 GMT+0200 (GMT+02:00);2019-08-03T16:33:30.764Z;51.926048333333334;7.711175;426.4247
Sat Aug 03 2019 18:33:31 GMT+0200 (GMT+02:00);2019-08-03T16:33:31.770Z;51.925778333333334;7.7108566666666665;416.1758
Sat Aug 03 2019 18:33:32 GMT+0200 (GMT+02:00);2019-08-03T16:33:32.775Z;51.92558;7.71042;405.2655
Sat Aug 03 2019 18:33:33 GMT+0200 (GMT+02:00);2019-08-03T16:33:33.781Z;51.92550833333333;7.710133333333333;394.9271
Sat Aug 03 2019 18:33:34 GMT+0200 (GMT+02:00);2019-08-03T16:33:34.786Z;51.925581666666666;7.709696666666667;384.6815
Sat Aug 03 2019 18:33:35 GMT+0200 (GMT+02:00);2019-08-03T16:33:35.791Z;51.92552333333333;7.709526666666667;374.6814
Sat Aug 03 2019 18:33:36 GMT+0200 (GMT+02:00);2019-08-03T16:33:36.796Z;51.925491666666666;7.709263333333333;364.5023
Sat Aug 03 2019 18:33:37 GMT+0200 (GMT+02:00);2019-08-03T16:33:37.801Z;51.925513333333335;7.708855;353.6427
Sat Aug 03 2019 18:33:38 GMT+0200 (GMT+02:00);2019-08-03T16:33:38.805Z;51.925563333333336;7.708881666666667;343.1759
Sat Aug 03 2019 18:33:39 GMT+0200 (GMT+02:00);2019-08-03T16:33:39.811Z;51.925738333333335;7.708546666666667;333.7548
Sat Aug 03 2019 18:33:40 GMT+0200 (GMT+02:00);2019-08-03T16:33:40.825Z;51.926008333333336;7.70811;323.7649
Sat Aug 03 2019 18:33:41 GMT+0200 (GMT+02:00);2019-08-03T16:33:41.821Z;51.92613;7.707701666666667;314.2505
Sat Aug 03 2019 18:33:42 GMT+0200 (GMT+02:00);2019-08-03T16:33:42.827Z;51.926316666666665;7.707265;304.9734
Sat Aug 03 2019 18:33:43 GMT+0200 (GMT+02:00);2019-08-03T16:33:43.832Z;51.92628166666667;7.70686;294.4051
Sat Aug 03 2019 18:33:44 GMT+0200 (GMT+02:00);2019-08-03T16:33:44.836Z;51.926315;7.706423333333333;284.2245
Sat Aug 03 2019 18:33:45 GMT+0200 (GMT+02:00);2019-08-03T16:33:45.842Z;51.92608333333333;7.705986666666667;274.594
Sat Aug 03 2019 18:33:46 GMT+0200 (GMT+02:00);2019-08-03T16:33:46.847Z;51.92612;7.705816666666666;264.5783
Sat Aug 03 2019 18:33:47 GMT+0200 (GMT+02:00);2019-08-03T16:33:47.852Z;51.92601666666667;7.705541666666667;254.8139
Sat Aug 03 2019 18:33:48 GMT+0200 (GMT+02:00);2019-08-03T16:33:48.857Z;51.92601833333333;7.705105;245.4198
Sat Aug 03 2019 18:33:49 GMT+0200 (GMT+02:00);2019-08-03T16:33:49.862Z;51.925985;7.704668333333333;234.8842
Sat Aug 03 2019 18:33:50 GMT+0200 (GMT+02:00);2019-08-03T16:33:50.868Z;51.92615166666667;7.704231666666667;224.1629
Sat Aug 03 2019 18:33:51 GMT+0200 (GMT+02:00);2019-08-03T16:33:51.873Z;51.92642166666667;7.70396;213.9882
Sat Aug 03 2019 18:33:52 GMT+0200 (GMT+02:00);2019-08-03T16:33:52.878Z;51.92669166666667;7.703523333333333;203.6544
Sat Aug 03 2019 18:33:53 GMT+0200 (GMT+02:00);2019-08-03T16:33:53.884Z;51.926961666666664;7.703211666666666;193.9596
Sat Aug 03 2019 18:33:54 GMT+0200 (GMT+02:00);2019-08-03T16:33:54.889Z;51.927231666666664;7.702775;184.4719
Sat Aug 03 2019 18:33:55 GMT+0200 (GMT+02:00);2019-08-03T16:33:55.894Z;51.927501666666664;7.7024083333333335;175.4279
Sat Aug 03 2019 18:33:56 GMT+0200 (GMT+02:00);2019-08-03T16:33:56.900Z;51.92775833333334;7.701971666666667;165.0963
Sat Aug 03 2019 18:33:57 GMT+0200 (GMT+02:00);2019-08-03T16:33:57.904Z;51.927836666666664;7.7019400000000005;155.728
Sat Aug 03 2019 18:33:58 GMT+0200 (GMT+02:00);2019-08-03T16:33:58.909Z;51.92803166666667;7.70191;145.1262
Sat Aug 03 2019 18:33:59 GMT+0200 (GMT+02:00);2019-08-03T16:33:59.914Z;51.92830166666667;7.702038333333333;136.0368
Sat Aug 03 2019 18:34:00 GMT+0200 (GMT+02:00);2019-08-03T16:34:00.919Z;51.92857166666667;7.702475;126.2639
Sat Aug 03 2019 18:34:01 GMT+0200 (GMT+02:00);2019-08-03T16:34:01.924Z;51.92875;7.702911666666667;115.7521
Sat Aug 03 2019 18:34:02 GMT+0200 (GMT+02:00);2019-08-03T16:34:02.929Z;51.92893;7.703331666666667;106.5129
Sat Aug 03 2019 18:34:03 GMT+0200 (GMT+02:00);2019-08-03T16:34:03.933Z;51.928913333333334;7.7037683333333336;95.6241
Sat Aug 03 2019 18:34:04 GMT+0200 (GMT+02:00);2019-08-03T16:34:04.938Z;51.928785;7.704205;85.6411
Sat Aug 03 2019 18:34:05 GMT+0200 (GMT+02:00);2019-08-03T16:34:05.942Z;51.928515;7.704346666666667;75.3966
Sat Aug 03 2019 18:34:06 GMT+0200 (GMT+02:00);2019-08-03T16:34:06.948Z;51.928401666666666;7.70456;64.8388
Sat Aug 03 2019 18:34:07 GMT+0200 (GMT+02:00);2019-08-03T16:34:07.953Z;51.92818166666667;7.704633333333334;54.5367
Sat Aug 03 2019 18:34:08 GMT+0200 (GMT+02:00);2019-08-03T16:34:08.958Z;51.92791166666667;7.704655;44.699
Sat Aug 03 2019 18:34:09 GMT+0200 (GMT+02:00);2019-08-03T16:34:09.963Z;51.927641666666666;7.704981666666667;33.8078
Sat Aug 03 2019 18:34:10 GMT+0200 (GMT+02:00);2019-08-03T16:34:10.968Z;51.92744;7.705165;23.6344
Sat Aug 03 2019 18:34:11 GMT+0200 (GMT+02:00);2019-08-03T16:34:11.974Z;51.92717;7.7049183333333335;14.5746
Sat Aug 03 2019 18:34:12 GMT+0200 (GMT+02:00);2019-08-03T16:34:12.979Z;51.9269;7.705096666666667;1000
Sat Aug 03 2019 18:34:13 GMT+0200 (GMT+02:00);2019-08-03T16:34:13.983Z;51.927146666666665;7.705041666666666;990.5317
Sat Aug 03 2019 18:34:14 GMT+0200 (GMT+02:00);2019-08-03T16:34:14.988Z;51.927416666666666;7.705421666666666;980.7144
Sat Aug 03 2019 18:34:15 GMT+0200 (GMT+02:00);2019-08-03T16:34:15.994Z;51.927686666666666;7.7058583333333335;970.1508
Sat Aug 03 2019 18:34:16 GMT+0200 (GMT+02:00);2019-08-03T16:34:16.998Z;51.92795666666667;7.706295;960.9742
Sat Aug 03 2019 18:34:18 GMT+0200 (GMT+02:00);2019-08-03T16:34:18.003Z;51.92822666666667;7.706558333333334;951.0683
Sat Aug 03 2019 18:34:19 GMT+0200 (GMT+02:00);2019-08-03T16:34:19.008Z;51.928375;7.7064433333333335;940.9923
Sat Aug 03 2019 18:34:20 GMT+0200 (GMT+02:00);2019-08-03T16:34:20.013Z;51.928645;7.70673;931.7167
Sat Aug 03 2019 18:34:21 GMT+0200 (GMT+02:00);2019-08-03T16:34:21.017Z;51.92865333333334;7.70713;922.6264
Sat Aug 03 2019 18:34:22 GMT+0200 (GMT+02:00);2019-08-03T16:34:22.023Z;51.928556666666665;7.707566666666667;912.2716
Sat Aug 03 2019 18:34:23 GMT+0200 (GMT+02:00);2019-08-03T16:34:23.027Z;51.92854333333333;7.707621666666666;901.9255
Sat Aug 03 2019 18:34:24 GMT+0200 (GMT+02:00);2019-08-03T16:34:24.032Z;51.92869;7.707865;892.8236
Sat Aug 03 2019 18:34:25 GMT+0200 (GMT+02:00);2019-08-03T16:34:25.037Z;51.928828333333335;7.7082733333333335;882.3381
Sat Aug 03 2019 18:34:26 GMT+0200 (GMT+02:00);2019-08-03T16:34:26.041Z;51.928755;7.708358333333333;873.2961
Sat Aug 03 2019 18:34:27 GMT+0200 (GMT+02:00);2019-08-03T16:34:27.045Z;51.92876166666667;7.708285;863.1753
Sat Aug 03 2019 18:34:28 GMT+0200 (GMT+02:00);2019-08-03T16:34:28.051Z;51.92859333333333;7.70851;853.3287
Sat Aug 03 2019 18:34:29 GMT+0200 (GMT+02:00);2019-08-03T16:34:29.056Z;51.928403333333335;7.708843333333333;842.962
Sat Aug 03 2019 18:34:30 GMT+0200 (GMT+02:00);2019-08-03T16:34:30.061Z;51.92834166666667;7.708823333333333;832.0409
Sat Aug 03 2019 18:34:31 GMT+0200 (GMT+02:00);2019-08-03T16:34:31.067Z;51.92817333333333;7.708395;822.001
Sat Aug 03 2019 18:34:32 GMT+0200 (GMT+02:00);2019-08-03T16:34:32.071Z;51.92810166666667;7.707958333333333;812.0139
Sat Aug 03 2019 18:34:33 GMT+0200 (GMT+02:00);2019-08-03T16:34:33.077Z;51.92803333333333;7.707521666666667;801.8441
Sat Aug 03 2019 18:34:34 GMT+0200 (GMT+02:00);2019-08-03T16:34:34.082Z;51.927991666666664;7.707085;792.5939
Sat Aug 03 2019 18:34:35 GMT+0200 (GMT+02:00);2019-08-03T16:34:35.088Z;51.92777;7.706895;782.1085
Sat Aug 03 2019 18:34:36 GMT+0200 (GMT+02:00);2019-08-03T16:34:36.094Z;51.92760333333333;7.706628333333334;772.6048
Sat Aug 03 2019 18:34:37 GMT+0200 (GMT+02:00);2019-08-03T16:34:37.099Z;51.92742;7.706781666666666;762.0878
Sat Aug 03 2019 18:34:38 GMT+0200 (GMT+02:00);2019-08-03T16:34:38.103Z;51.927485;7.706691666666667;751.4458
Sat Aug 03 2019 18:34:39 GMT+0200 (GMT+02:00);2019-08-03T16:34:39.108Z;51.92774333333333;7.706575;742.4351
Sat Aug 03 2019 18:34:40 GMT+0200 (GMT+02:00);2019-08-03T16:34:40.113Z;51.92801333333333;7.7061383333333335;733.1895
Sat Aug 03 2019 18:34:41 GMT+0200 (GMT+02:00);2019-08-03T16:34:41.119Z;51.9281;7.705701666666666;723.5532
Sat Aug 03 2019 18:34:42 GMT+0200 (GMT+02:00);2019-08-03T16:34:42.124Z;51.92803166666667;7.705265;712.7594
Sat Aug 03 2019 18:34:43 GMT+0200 (GMT+02:00);2019-08-03T16:34:43.129Z;51.92776833333333;7.704828333333333;702.2093
Sat Aug 03 2019 18:34:44 GMT+0200 (GMT+02:00);2019-08-03T16:34:44.134Z;51.92749833333333;7.704771666666667;691.9364
Sat Aug 03 2019 18:34:45 GMT+0200 (GMT+02:00);2019-08-03T16:34:45.140Z;51.92745333333333;7.704505;682.5288
Sat Aug 03 2019 18:34:46 GMT+0200 (GMT+02:00);2019-08-03T16:34:46.145Z;51.927276666666664;7.704068333333334;672.4929
Sat Aug 03 2019 18:34:47 GMT+0200 (GMT+02:00);2019-08-03T16:34:47.150Z;51.927305;7.703721666666667;663.3715
Sat Aug 03 2019 18:34:48 GMT+0200 (GMT+02:00);2019-08-03T16:34:48.156Z;51.927573333333335;7.703638333333333;652.5312
Sat Aug 03 2019 18:34:49 GMT+0200 (GMT+02:00);2019-08-03T16:34:49.161Z;51.927843333333335;7.703413333333334;643.0113
Sat Aug 03 2019 18:34:50 GMT+0200 (GMT+02:00);2019-08-03T16:34:50.166Z;51.928113333333336;7.703308333333333;633.4927
Sat Aug 03 2019 18:34:51 GMT+0200 (GMT+02:00);2019-08-03T16:34:51.171Z;51.928383333333336;7.703093333333333;623.4717
Sat Aug 03 2019 18:34:52 GMT+0200 (GMT+02:00);2019-08-03T16:34:52.176Z;51.92865333333334;7.702975;614.0893
Sat Aug 03 2019 18:34:53 GMT+0200 (GMT+02:00);2019-08-03T16:34:53.181Z;51.92892333333333;7.702683333333333;604.8526
Sat Aug 03 2019 18:34:54 GMT+0200 (GMT+02:00);2019-08-03T16:34:54.186Z;51.92919333333333;7.7025266666666665;594.8721
Sat Aug 03 2019 18:34:55 GMT+0200 (GMT+02:00);2019-08-03T16:34:55.192Z;51.929429999999996;7.702123333333334;585.5336
Sat Aug 03 2019 18:34:56 GMT+0200 (GMT+02:00);2019-08-03T16:34:56.196Z;51.929521666666666;7.701686666666666;574.9001
Sat Aug 03 2019 18:34:57 GMT+0200 (GMT+02:00);2019-08-03T16:34:57.202Z;51.92969166666666;7.70125;565.2409
Sat Aug 03 2019 18:34:58 GMT+0200 (GMT+02:00);2019-08-03T16:34:58.207Z;51.929658333333336;7.7008133333333335;554.5433
Sat Aug 03 2019 18:34:59 GMT+0200 (GMT+02:00);2019-08-03T16:34:59.212Z;51.92972666666667;7.70059;544.911
Sat Aug 03 2019 18:35:00 GMT+0200 (GMT+02:00);2019-08-03T16:35:00.217Z;51.92979833333333;7.700153333333334;535.4476
Sat Aug 03 2019 18:35:01 GMT+0200 (GMT+02:00);2019-08-03T16:35:01.222Z;51.93005;7.70013;526.3087
Sat Aug 03 2019 18:35:02 GMT+0200 (GMT+02:00);2019-08-03T16:35:02.227Z;51.93004833333333;7.700415;516.6555
Sat Aug 03 2019 18:35:03 GMT+0200 (GMT+02:00);2019-08-03T16:35:03.232Z;51.929896666666664;7.700288333333333;507.3776
Sat Aug 03 2019 18:35:04 GMT+0200 (GMT+02:00);2019-08-03T16:35:04.237Z;51.92994;7.699956666666667;497.3601
Sat Aug 03 2019 18:35:05 GMT+0200 (GMT+02:00);2019-08-03T16:35:05.241Z;51.930005;7.6997116666666665;488.1783
Sat Aug 03 2019 18:35:06 GMT+0200 (GMT+02:00);2019-08-03T16:35:06.247Z;51.9298;7.699595;478.6376
Sat Aug 03 2019 18:35:07 GMT+0200 (GMT+02:00);2019-08-03T16:35:07.252Z;51.92953;7.699605;468.6305
Sat Aug 03 2019 18:35:08 GMT+0200 (GMT+02:00);2019-08-03T16:35:08.257Z;51.92926;7.699755;458.9125
Sat Aug 03 2019 18:35:09 GMT+0200 (GMT+02:00);2019-08-03T16:35:09.262Z;51.92899;7.700115;448.1594
Sat Aug 03 2019 18:35:10 GMT+0200 (GMT+02:00);2019-08-03T16:35:10.267Z;51.92872;7.700263333333333;437.9672
Sat Aug 03 2019 18:35:11 GMT+0200 (GMT+02:00);2019-08-03T16:35:11.272Z;51.92845;7.700198333333333;428.8524
Sat Aug 03 2019 18:35:12 GMT+0200 (GMT+02:00);2019-08-03T16:35:12.278Z;51.92823333333333;7.69993;418.8568
Sat Aug 03 2019 18:35:13 GMT+0200 (GMT+02:00);2019-08-03T16:35:13.283Z;51.92796333333333;7.7000166666666665;409.0141
Sat Aug 03 2019 18:35:14 GMT+0200 (GMT+02:00);2019-08-03T16:35:14.288Z;51.92769333333333;7.700163333333333;399.1279
Sat Aug 03 2019 18:35:15 GMT+0200 (GMT+02:00);2019-08-03T16:35:15.293Z;51.92742333333333;7.700128333333334;389.3358
Sat Aug 03 2019 18:35:16 GMT+0200 (GMT+02:00);2019-08-03T16:35:16.298Z;51.92715333333334;7.70021;378.7358
Sat Aug 03 2019 18:35:17 GMT+0200 (GMT+02:00);2019-08-03T16:35:17.303Z;51.926883333333336;7.700361666666667;369.2807
Sat Aug 03 2019 18:35:18 GMT+0200 (GMT+02:00);2019-08-03T16:35:18.308Z;51.926723333333335;7.70038;359.9956
Sat Aug 03 2019 18:35:19 GMT+0200 (GMT+02:00);2019-08-03T16:35:19.313Z;51.926453333333335;7.699965;350.6721
Sat Aug 03 2019 18:35:20 GMT+0200 (GMT+02:00);2019-08-03T16:35:20.319Z;51.926183333333334;7.699555;341.6545
Sat Aug 03 2019 18:35:21 GMT+0200 (GMT+02:00);2019-08-03T16:35:21.325Z;51.925913333333334;7.699118333333333;330.7765
Sat Aug 03 2019 18:35:22 GMT+0200 (GMT+02:00);2019-08-03T16:35:22.330Z;51.92564333333333;7.698918333333333;320.2171
Sat Aug 03 2019 18:35:23 GMT+0200 (GMT+02:00);2019-08-03T16:35:23.335Z;51.92560833333334;7.698585;310.1707
Sat Aug 03 2019 18:35:24 GMT+0200 (GMT+02:00);2019-08-03T16:35:24.340Z;51.925338333333336;7.6986;299.4106
Sat Aug 03 2019 18:35:25 GMT+0200 (GMT+02:00);2019-08-03T16:35:25.345Z;51.925068333333336;7.69902;289.233
Sat Aug 03 2019 18:35:26 GMT+0200 (GMT+02:00);2019-08-03T16:35:26.351Z;51.924798333333335;7.6991483333333335;279.6699
Sat Aug 03 2019 18:35:27 GMT+0200 (GMT+02:00);2019-08-03T16:35:27.355Z;51.924528333333335;7.699246666666666;268.998
Sat Aug 03 2019 18:35:28 GMT+0200 (GMT+02:00);2019-08-03T16:35:28.360Z;51.92445;7.699683333333334;258.2913
Sat Aug 03 2019 18:35:29 GMT+0200 (GMT+02:00);2019-08-03T16:35:29.365Z;51.92429166666667;7.700081666666667;248.5751
Sat Aug 03 2019 18:35:30 GMT+0200 (GMT+02:00);2019-08-03T16:35:30.370Z;51.92402166666667;7.7003699999999995;238.245
Sat Aug 03 2019 18:35:31 GMT+0200 (GMT+02:00);2019-08-03T16:35:31.376Z;51.92375166666667;7.700806666666667;228.9353
Sat Aug 03 2019 18:35:32 GMT+0200 (GMT+02:00);2019-08-03T16:35:32.381Z;51.92366666666667;7.701243333333333;218.3682
Sat Aug 03 2019 18:35:33 GMT+0200 (GMT+02:00);2019-08-03T16:35:33.386Z;51.92339666666667;7.70167;208.1244
Sat Aug 03 2019 18:35:34 GMT+0200 (GMT+02:00);2019-08-03T16:35:34.391Z;51.92312666666667;7.702106666666666;198.0342
Sat Aug 03 2019 18:35:35 GMT+0200 (GMT+02:00);2019-08-03T16:35:35.397Z;51.92285666666667;7.702543333333333;187.5472
Sat Aug 03 2019 18:35:36 GMT+0200 (GMT+02:00);2019-08-03T16:35:36.403Z;51.92258666666667;7.70298;176.6197
Sat Aug 03 2019 18:35:37 GMT+0200 (GMT+02:00);2019-08-03T16:35:37.407Z;51.922423333333334;7.703416666666667;166.2481
Sat Aug 03 2019 18:35:38 GMT+0200 (GMT+02:00);2019-08-03T16:35:38.412Z;51.922153333333334;7.703853333333333;156.9204
Sat Aug 03 2019 18:35:39 GMT+0200 (GMT+02:00);2019-08-03T16:35:39.417Z;51.921883333333334;7.70429;146.9514
Sat Aug 03 2019 18:35:40 GMT+0200 (GMT+02:00);2019-08-03T16:35:40.423Z;51.92161333333333;7.704645;136.6151
Sat Aug 03 2019 18:35:41 GMT+0200 (GMT+02:00);2019-08-03T16:35:41.428Z;51.92134333333333;7.705081666666667;126.376
Sat Aug 03 2019 18:35:42 GMT+0200 (GMT+02:00);2019-08-03T16:35:42.433Z;51.921238333333335;7.705258333333333;116.4139
Sat Aug 03 2019 18:35:43 GMT+0200 (GMT+02:00);2019-08-03T16:35:43.438Z;51.92120833333333;7.705593333333333;106.3176
Sat Aug 03 2019 18:35:44 GMT+0200 (GMT+02:00);2019-08-03T16:35:44.442Z;51.921236666666665;7.705661666666667;97.0842
Sat Aug 03 2019 18:35:45 GMT+0200 (GMT+02:00);2019-08-03T16:35:45.446Z;51.92111;7.706043333333334;88.0242
Sat Aug 03 2019 18:35:46 GMT+0200 (GMT+02:00);2019-08-03T16:35:46.451Z;51.92094;7.706313333333333;78.174
Sat Aug 03 2019 18:35:47 GMT+0200 (GMT+02:00);2019-08-03T16:35:47.457Z;51.92067;7.706615;68.147
Sat Aug 03 2019 18:35:48 GMT+0200 (GMT+02:00);2019-08-03T16:35:48.462Z;51.920543333333335;7.706836666666667;59.0364
Sat Aug 03 2019 18:35:49 GMT+0200 (GMT+02:00);2019-08-03T16:35:49.467Z;51.92048;7.706915;49.4647
Sat Aug 03 2019 18:35:50 GMT+0200 (GMT+02:00);2019-08-03T16:35:50.471Z;51.920615;7.707225;39.3151
Sat Aug 03 2019 18:35:51 GMT+0200 (GMT+02:00);2019-08-03T16:35:51.476Z;51.920741666666665;7.707281666666667;29.7194
